0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00
30.4Mbits/sec,42.1Mbits/sec,16.5Mbits/sec,9.60Mbits/sec,27.5Mbits/sec,19.5Mbits/sec,11.1Mbits/sec,13.2Mbits/sec,17.9Mbits/sec,22.3Mbits/sec
32.1Mbits/sec,42.9Mbits/sec,34.2Mbits/sec,42.7Mbits/sec,47.4Mbits/sec,43.4Mbits/sec,47.9Mbits/sec,44.1Mbits/sec,42.9Mbits/sec,47.0Mbits/sec
15.7Mbits/sec,32.0Mbits/sec,42.6Mbits/sec,43.5Mbits/sec,46.7Mbits/sec,41.2Mbits/sec,40.1Mbits/sec,43.8Mbits/sec,41.7Mbits/sec,44.8Mbits/sec
19.5Mbits/sec,35.5Mbits/sec,44.8Mbits/sec,46.8Mbits/sec,47.1Mbits/sec,45.8Mbits/sec,46.3Mbits/sec,45.1Mbits/sec,39.4Mbits/sec,48.5Mbits/sec
44.1Mbits/sec,58.9Mbits/sec,59.4Mbits/sec,56.5Mbits/sec,63.5Mbits/sec,62.8Mbits/sec,62.4Mbits/sec,49.6Mbits/sec,69.3Mbits/sec,67.1Mbits/sec
25.3Mbits/sec,41.2Mbits/sec,42.2Mbits/sec,47.8Mbits/sec,48.1Mbits/sec,44.2Mbits/sec,45.4Mbits/sec,44.2Mbits/sec,51.4Mbits/sec,44.7Mbits/sec
36.6Mbits/sec,39.5Mbits/sec,46.5Mbits/sec,46.5Mbits/sec,47.6Mbits/sec,42.1Mbits/sec,44.8Mbits/sec,42.2Mbits/sec,47.5Mbits/sec,46.9Mbits/sec
29.9Mbits/sec,37.7Mbits/sec,44.8Mbits/sec,45.0Mbits/sec,43.5Mbits/sec,46.0Mbits/sec,38.4Mbits/sec,46.0Mbits/sec,47.4Mbits/sec,49.0Mbits/sec
18.8Mbits/sec,31.3Mbits/sec,30.2Mbits/sec,9.45Mbits/sec,9.11Mbits/sec,30.3Mbits/sec,25.6Mbits/sec,16.1Mbits/sec,32.3Mbits/sec,42.4Mbits/sec
35.6Mbits/sec,45.4Mbits/sec,42.7Mbits/sec,42.0Mbits/sec,48.0Mbits/sec,45.4Mbits/sec,44.3Mbits/sec,46.9Mbits/sec,45.9Mbits/sec,51.1Mbits/sec
24.5Mbits/sec,42.0Mbits/sec,44.9Mbits/sec,39.9Mbits/sec,44.0Mbits/sec,15.6Mbits/sec,26.2Mbits/sec,25.5Mbits/sec,28.1Mbits/sec,33.7Mbits/sec
43.2Mbits/sec,59.1Mbits/sec,60.1Mbits/sec,63.4Mbits/sec,62.1Mbits/sec,63.6Mbits/sec,61.8Mbits/sec,63.1Mbits/sec,69.5Mbits/sec,48.7Mbits/sec
21.0Mbits/sec,37.4Mbits/sec,44.8Mbits/sec,47.4Mbits/sec,47.7Mbits/sec,21.9Mbits/sec,13.4Mbits/sec,34.5Mbits/sec,46.6Mbits/sec,49.0Mbits/sec
18.1Mbits/sec,30.2Mbits/sec,36.0Mbits/sec,42.2Mbits/sec,44.3Mbits/sec,44.3Mbits/sec,44.8Mbits/sec,45.3Mbits/sec,47.0Mbits/sec,43.8Mbits/sec
13.6Mbits/sec,42.2Mbits/sec,45.9Mbits/sec,44.3Mbits/sec,46.0Mbits/sec,43.6Mbits/sec,33.9Mbits/sec,37.1Mbits/sec,50.0Mbits/sec,50.0Mbits/sec
29.8Mbits/sec,36.8Mbits/sec,45.4Mbits/sec,45.7Mbits/sec,45.5Mbits/sec,19.2Mbits/sec,8.91Mbits/sec,25.1Mbits/sec,22.5Mbits/sec,17.7Mbits/sec
22.2Mbits/sec,39.8Mbits/sec,46.4Mbits/sec,45.4Mbits/sec,38.4Mbits/sec,42.9Mbits/sec,41.7Mbits/sec,45.9Mbits/sec,50.0Mbits/sec,45.3Mbits/sec
25.4Mbits/sec,42.1Mbits/sec,40.8Mbits/sec,43.8Mbits/sec,45.3Mbits/sec,43.8Mbits/sec,47.4Mbits/sec,47.5Mbits/sec,52.6Mbits/sec,45.0Mbits/sec
20.6Mbits/sec,26.6Mbits/sec,35.8Mbits/sec,47.9Mbits/sec,45.1Mbits/sec,19.1Mbits/sec,7.47Mbits/sec,7.12Mbits/sec,15.2Mbits/sec,11.3Mbits/sec
45.5Mbits/sec,46.7Mbits/sec,47.6Mbits/sec,45.7Mbits/sec,47.8Mbits/sec,44.7Mbits/sec,47.3Mbits/sec,44.1Mbits/sec,53.4Mbits/sec,47.4Mbits/sec
43.1Mbits/sec,45.4Mbits/sec,44.3Mbits/sec,41.7Mbits/sec,34.4Mbits/sec,42.2Mbits/sec,39.6Mbits/sec,32.7Mbits/sec,32.9Mbits/sec,32.5Mbits/sec
27.0Mbits/sec,40.7Mbits/sec,45.8Mbits/sec,46.4Mbits/sec,44.9Mbits/sec,19.3Mbits/sec,30.7Mbits/sec,23.3Mbits/sec,23.2Mbits/sec,31.2Mbits/sec
29.4Mbits/sec,40.9Mbits/sec,39.6Mbits/sec,46.2Mbits/sec,41.9Mbits/sec,45.3Mbits/sec,47.2Mbits/sec,48.4Mbits/sec,47.7Mbits/sec,50.6Mbits/sec
21.1Mbits/sec,32.4Mbits/sec,43.3Mbits/sec,45.4Mbits/sec,46.0Mbits/sec,46.7Mbits/sec,46.7Mbits/sec,45.7Mbits/sec,49.3Mbits/sec,46.0Mbits/sec
36.8Mbits/sec,46.1Mbits/sec,46.1Mbits/sec,45.9Mbits/sec,44.7Mbits/sec,27.7Mbits/sec,30.3Mbits/sec,30.7Mbits/sec,32.0Mbits/sec,33.1Mbits/sec
35.5Mbits/sec,45.7Mbits/sec,43.8Mbits/sec,37.0Mbits/sec,47.0Mbits/sec,43.3Mbits/sec,48.5Mbits/sec,45.9Mbits/sec,47.6Mbits/sec,49.1Mbits/sec
22.8Mbits/sec,41.0Mbits/sec,41.7Mbits/sec,45.4Mbits/sec,44.3Mbits/sec,19.1Mbits/sec,21.5Mbits/sec,29.4Mbits/sec,16.8Mbits/sec,25.8Mbits/sec
46.8Mbits/sec,59.5Mbits/sec,59.3Mbits/sec,59.8Mbits/sec,61.2Mbits/sec,67.7Mbits/sec,67.7Mbits/sec,73.3Mbits/sec,62.2Mbits/sec,57.0Mbits/sec
24.2Mbits/sec,40.3Mbits/sec,43.3Mbits/sec,43.3Mbits/sec,46.2Mbits/sec,20.9Mbits/sec,7.60Mbits/sec,11.7Mbits/sec,10.9Mbits/sec,18.0Mbits/sec
16.7Mbits/sec,20.2Mbits/sec,20.6Mbits/sec,33.6Mbits/sec,44.0Mbits/sec,43.0Mbits/sec,38.6Mbits/sec,45.8Mbits/sec,48.0Mbits/sec,45.9Mbits/sec
27.4Mbits/sec,41.7Mbits/sec,41.2Mbits/sec,43.3Mbits/sec,43.8Mbits/sec,43.3Mbits/sec,13.8Mbits/sec,18.6Mbits/sec,38.5Mbits/sec,34.3Mbits/sec
40.5Mbits/sec,56.8Mbits/sec,59.4Mbits/sec,56.9Mbits/sec,63.7Mbits/sec,59.0Mbits/sec,65.9Mbits/sec,70.0Mbits/sec,61.5Mbits/sec,64.6Mbits/sec
25.7Mbits/sec,33.3Mbits/sec,44.9Mbits/sec,46.4Mbits/sec,44.5Mbits/sec,43.1Mbits/sec,40.5Mbits/sec,43.4Mbits/sec,49.2Mbits/sec,42.5Mbits/sec
49.6Mbits/sec,59.5Mbits/sec,63.0Mbits/sec,63.6Mbits/sec,66.4Mbits/sec,66.9Mbits/sec,66.6Mbits/sec,72.0Mbits/sec,56.9Mbits/sec,66.1Mbits/sec
38.4Mbits/sec,42.2Mbits/sec,43.3Mbits/sec,37.4Mbits/sec,46.0Mbits/sec,20.6Mbits/sec,18.0Mbits/sec,18.8Mbits/sec,14.3Mbits/sec,14.6Mbits/sec
24.2Mbits/sec,26.5Mbits/sec,41.3Mbits/sec,37.1Mbits/sec,41.7Mbits/sec,42.2Mbits/sec,46.6Mbits/sec,45.9Mbits/sec,48.5Mbits/sec,39.5Mbits/sec
30.6Mbits/sec,43.3Mbits/sec,43.3Mbits/sec,42.6Mbits/sec,43.8Mbits/sec,47.5Mbits/sec,46.4Mbits/sec,45.4Mbits/sec,52.1Mbits/sec,47.8Mbits/sec
29.3Mbits/sec,39.8Mbits/sec,35.4Mbits/sec,46.9Mbits/sec,48.0Mbits/sec,19.0Mbits/sec,6.01Mbits/sec,8.94Mbits/sec,10.9Mbits/sec,11.1Mbits/sec
22.6Mbits/sec,38.4Mbits/sec,36.2Mbits/sec,46.4Mbits/sec,45.2Mbits/sec,50.0Mbits/sec,48.3Mbits/sec,46.0Mbits/sec,46.4Mbits/sec,53.2Mbits/sec
33.4Mbits/sec,58.0Mbits/sec,57.1Mbits/sec,63.8Mbits/sec,65.2Mbits/sec,63.9Mbits/sec,65.8Mbits/sec,71.8Mbits/sec,67.2Mbits/sec,68.9Mbits/sec
